fecha,Positividad,Likes,ReTweets,txt
2018-07-27 00:05:42,0.9522636744142384,21,10,Ya inicio nuestro primer encuentro en en vivo el grupo Hoy es una noche de celebración y de propuestas.
2018-07-27 02:49:54,0.4727505905051871,24,12,En la celebración de nuestro primer encuentro en junto con los alcaldes de nuestros distritos. Para el cambio que Lima necesita marca la V✌
2018-07-27 02:49:54,0.4727505905051871,24,12,En la celebración de nuestro primer encuentro en junto con los alcaldes de nuestros distritos. Para el cambio que Lima necesita marca la V✌
2018-07-27 17:49:25,0.4088246700727631,22,14,"Los limeños que ya hemos trabajado por los vecinos, conocemos la problemática que origina la inseguridad ciudadana, tenemos las soluciones para erradicar la delincuencia y la violencia en . Trabajemos juntos por Lima."
2018-07-27 22:10:51,0.5761541708523359,3,1,Gracias por tu apoyo!!!!
2018-07-27 23:46:26,0.3864289477772208,24,12,El principal problema de nuestra ciudad es la congestión vehicular. La municipalidad distrital y provincial trabajaremos unidos para cumplir nuestro compromiso de tener tránsito ordenado en Lima.
2018-07-28 00:50:19,0.7031699604058598,33,13,Muchas gracias a los vecinos de en por el recibimiento. Mi compromiso de trabajar para hacer de Lima la ciudad que todos merecemos se ve fortalecido con el apoyo y el cariño de todos ustedes.
2018-07-28 11:54:14,0.43896400981180395,26,15,"Estoy orgullosa de ser peruana, venimos superando momentos difíciles, creemos que uniendo fuerzas en un solo corazón tendremos un futuro mejor. Te quiero Perú"
2018-07-28 21:02:47,0.10786928089580484,26,17,"En momentos tan difíciles, un mensaje desde lo más profundo de mi corazón..."
2018-07-30 01:55:13,0.441790940003079,0,0,Gracias!!!
2018-07-30 14:54:44,0.1331193778734566,58,25,"Desear y esperar un cambio te hace un soñador, actuar y hacer te hace alguien que puede convertir sus sueños en realidad. Con el poder de tu voto devolveremos la esperanza a los limeños de los sectores mas olvidados."
2018-07-30 19:41:18,0.02316735876180066,43,20,"No voy a pactar con políticos corruptos, mi pacto y compromiso es con los limeños."
2018-07-31 01:12:10,0.35418777513711946,25,12,Las madres trabajadoras no cuentan con espacios óptimos para dejar a sus hijos sabiendo que estarán bajo un buen cuidado. Crearemos las de Apoyo para madres adolescentes y poblaciones vulnerables.
2018-07-31 16:37:25,0.1337723382932132,25,16,"Quiero ser Alcaldesa de Lima mi compromiso es contigo. Vecino limeño trabajaremos juntos, reportaré en forma periódica el uso correcto que se le dará a los recursos asignados y recaudados por la ."
2018-08-01 18:45:38,0.44639299092402807,30,13,"Muchas gracias por el apoyo, seguimos avanzando. Siendo constantes y trabajando juntos lograremos los cambios que se merece"
2018-08-01 20:18:43,0.7920164085458452,0,0,La única forma de conseguir éxito en la vida es TRABAJANDO.
2018-08-01 23:01:45,0.42576941447702477,19,10,Desde pequeña aprendí que la única forma de alcanzar nuestras metas es ser constante. Trabajemos juntos
2018-08-02 15:33:20,0.17629179753786592,22,9,Nuestro candidato distrital recorriendo el sector 3 de llevando las propuestas distritales y provinciales. Gracias por la constancia. Trabajando juntos lograremos los grandes cambios que los limeños se merecen.
2018-08-02 17:38:11,0.499804051412212,26,8,"La gestión municipal debe impulsar el emprendimiento, debemos generar economías permanentes y sostenibles para generar oportunidad de empleo formal a más limeños"
2018-08-02 17:38:11,0.499804051412212,26,8,"La gestión municipal debe impulsar el emprendimiento, debemos generar economías permanentes y sostenibles para generar oportunidad de empleo formal a más limeños"
2018-08-02 23:16:44,0.9844940272767096,20,10,"La riqueza histórica de Lima debe ser catalogada, documentada, restaurada, protegida, conservada, investigada y difundida. Trabajaremos con las organizaciones culturales y las municipalidades distritales para rescatar Lima histórica"
2018-08-03 14:23:19,0.06519289397261724,25,12,Los alcaldes en su gestión deben incentivar la participación vecinal. Los limeños vivimos día a día los problemas de Lima. Exigimos a nuestras autoridades una gestión eficiente Trabajemos juntos para hacer de Lima un mejor lugar para todos
2018-08-03 15:23:23,0.9306325346431141,2,1,Mis propuestas van dirigidas a todos los limeños. Tenemos distintos sectores de Lima cada uno con una problemática distinta. Siempre he trabajado para todos los ciudadanos no solo para las mujeres.
2018-08-03 18:44:32,0.22694145401567387,0,0,No podemos permitir que sucedan estás cosas. Lima debe brindar seguridad y calidad de vida a todos sus vecinos.
2018-08-03 23:09:06,0.4402632324026534,11,5,Feliz 197 aniversario a nuestro querido distrito de Ate. Con nuestra candidata trabajaremos juntas para hacer de Ate un distrito con más oportunidades para los limeños
2018-08-04 15:18:40,0.12313370525424351,23,9,desde con Síguenos en vivo aquí -&gt;
2018-08-04 15:41:52,0.04608323054624505,12,6,"Los partidos tradicionales siempre eligen a los mismos candidatos, no le dan oportunidad a los jóvenes y mújeres. Este 7 de Octubre usemos el poder de nuestro voto para hacer el cambio."
2018-08-04 15:49:45,0.08344709066747805,10,5,Lo que necesita Lima es liderazgo gente que sepa trabajar tiene que haber experiencia en gestión pública y privada.
2018-08-04 15:53:22,0.008494100143063772,16,5,Vamos a revisar cada unos de los contratos de la principalmente el de los peajes. No puede ser posible que se permitan los acuerdos bajo la mesa.
2018-08-04 16:03:42,0.8023274076813041,16,7,"Tenemos que resolver los problemas cotidianos de Lima como pistas, veredas, acceso a servicios básicos. Lo más importante es conocer los problemas de Lima para poder efectuar las soluciones que necesitamos."
2018-08-04 16:22:59,0.7712675423663873,0,0,Gracias por tu sugerencia.
2018-08-04 16:26:01,0.6196650742247676,0,0,Cuesta TRABAJO.
2018-08-04 16:41:22,0.4600147266673651,24,2,"No es suerte, es resultado del TRABAJO, gracias por estar atento a nuestra entrevista."
2018-08-04 17:08:29,0.441790940003079,1,0,Gracias!!!
2018-08-04 17:11:37,0.6417192253372039,2,0,"Tranquilo, TU candidato tendrá el mismo tiempo."
2018-08-04 17:11:37,0.6417192253372039,2,0,"Tranquilo, TU candidato tendrá el mismo tiempo."
2018-08-04 17:13:58,0.13812781483155545,1,0,"Como muchas familias peruanas, salimos adelante con trabajo y dedicación... Gracias por tus comentarios."
2018-08-04 17:15:48,0.541333260777616,0,0,😉
2018-08-04 19:20:00,0.9756768475919724,25,9,Te invito a participar de nuestro encuentro en este jueves 09 de agosto a las 7pm en la intersección de Av. Tupac Amaru y Av. Belaunde en Será una noche de llena propuestas y de esperanza para todos.
2018-08-04 23:58:16,0.27288518852374205,20,9,"El poder de tu voto ✌️ hará posible el cambio que tanto anhelamos para Lima. Trabajaremos con capacidad, experiencia, transparencia y seguridad junto a Ricardo Bejarano en"
2018-08-05 02:01:11,0.3180039667694428,29,15,"Lima no es plana, Lima tiene periferias donde no tienen acceso a agua, luz, veredas, pistas, salud. Seguiré trabajando de manera constante para mejorar la calidad de vida de los limeños olvidados."
2018-08-05 06:00:10,0.4204329198878774,0,0,Gracias querido amigo!!!
2018-08-05 13:13:29,0.021070316187341967,70,28,Entremos en contacto! Mándame un mensaje a mi WhatsApp y yo misma voy a contestarte con otro.
2018-08-05 15:23:35,0.1852424696236094,0,0,"Hola querido amigo, puedes visitarnos en nuestro local central av Arequipa 3960 o en nuestro nro de whatsapp."
2018-08-05 15:24:18,0.32823650481604266,3,0,
2018-08-05 18:21:21,0.9928527705220489,18,12,Nos encontramos recorriendo las principales calles de Síguenos aquí
2018-08-05 19:33:50,0.7104868283596678,19,12,Iniciamos el día acompañando a nuestros vecinos de en la Gran Marcha contra la Corrupción todos los distritos nos seguiremos uniendo para erradicar el continuismo que tanto daño hace al ciudadano y al
2018-08-05 22:51:55,0.3331373349468289,21,9,Muchas gracias por el respaldo a los vecinos del y a nuestro candidato ✌ Con el poder de tu voto seguiremos trabajando juntos por el bienestar de todos los limeños.
2018-08-06 00:48:20,0.8480017616851735,13,5,¡Seguimos recorriendo Lima! Esta vez por las calles de nuestro distrito de con nuestro candidato . Reafirmo mi compromiso de seguir trabajando por ustedes. Síguenos en vivo
2018-08-06 13:26:58,0.002222634221012097,24,15,Lima necesita liderazgo en gestión municipal. Los problemas de los limeños no se puede conocer ni solucionar desde un escritorio o conduciendo un programa de televisión. Con el poder de tu voto lograremos el cambio que anhelamos para Lima
2018-08-06 13:26:58,0.002222634221012097,24,15,Lima necesita liderazgo en gestión municipal. Los problemas de los limeños no se puede conocer ni solucionar desde un escritorio o conduciendo un programa de televisión. Con el poder de tu voto lograremos el cambio que anhelamos para Lima
2018-08-07 00:17:36,0.07676776822913974,14,9,¡ Muchas gracias por el respaldo ! Seguimos avanzando a paso firme y decididos a lograr el cambio que anhelamos para los limeños.
2018-08-07 02:12:47,0.4343829869454522,27,16,Escuchar las inquietudes de ustedes y encontrar una solución juntas es lo que me anima a seguir en el reto de ser la próxima alcaldesa. Sígamos en contacto 999999595 Mándame un mensaje a mi WhatsApp
2018-08-07 15:38:31,0.8335084258668877,24,12,"Gracias por enviar mensajes de aliento, estoy fortalecida por sus buenos consejos. Estamos más cerca de lograr el objetivo de trabajar juntos por Sígamos en contacto mándame un mensaje a mi WhatsApp 999999595 y te responderé."
2018-08-07 19:08:07,0.42488553402366275,8,6,Necesitamos reforzar los sistemas de vigilancia ciudadana así como la transparencia en los actos de gestión municipal. No hipotecaremos la
2018-08-07 19:26:42,0.5352049657007526,15,8,"Crearemos el para elevar el nivel de transparencia municipal sobre el cumplimiento de información pública. Llego el momento de dejar de ser espectador, ahora seremos parte del cambio que necesita."
2018-08-07 22:16:18,0.5061145908329611,27,15,"Muchas gracias a ""Capuñay ofrece seguridad, orden en el tránsito y apoyo a la mujer"" Aquí -&gt;"
2018-08-08 13:52:52,0.5572088480810204,22,14,"Un fuerte abrazo significa más que mil palabras, nos trae confianza y seguridad para seguir avanzando en el camino que nos hemos trazado para hacer realidad el cambio que necesita."
2018-08-08 17:13:52,0.9643539570900729,18,10,Mañana nos encontraremos nuevamente con nuestros vecinos de a las 7pm en la intersección de Av. Tupac Amaru y Av. Belaunde en Comas. Tenemos en nuestras manos la oportunidad de cambiar Lima.
2018-08-08 18:05:51,0.5193298040773723,12,10,Ya era hora!!!!
2018-08-08 23:06:00,0.2406346426947825,25,12,"Una policía más eficiente y los cambios al entorno urbano reducen las oportunidades para cometer delitos, crearemos espacios donde la vigilancia de los limeños sea la primera línea de protección."
2018-08-09 16:45:23,0.6385137015616938,25,19,"Seré tu próxima Alcaldesa de Lima, las mujeres serán la clave de mi gestión municipal. Haremos de una ciudad segura para los nuestros."
2018-08-09 16:45:23,0.6385137015616938,25,19,"Seré tu próxima Alcaldesa de Lima, las mujeres serán la clave de mi gestión municipal. Haremos de una ciudad segura para los nuestros."
2018-08-10 00:01:37,0.014152699184774922,33,18,"Estamos cansados de los abusos de autoridad. Soy la única mujer candidata a la Alcaldía de Lima, no van a apagar mi voz Síguenos aquí"
2018-08-10 00:21:27,0.14783307618679828,22,12,El municipio de Comas nos impide realizar nuestro encuentro popular. Igual estamos respaldando a nuestros vecinos Lo más importante es su seguridad y no permitiremos el secuestro de los espacios públicos del distrito. Basta ya de guerra sucia! Nada nos detiene
2018-08-10 17:59:25,0.0052625799434357174,26,15,"Lo que pasó ayer no nos va a detener, todo lo contrario, nos ha fortalecido para trabajar más en contra del autoritarismo y la injusticia, ¡No me van a callar! Seguiré trabajando como hasta ahora por Lima"
2018-08-10 18:10:06,0.44829223465749507,16,8,Pronto esto cambiará!!!
2018-08-11 00:18:07,0.847138412533664,20,11,El correcto uso de espacios públicos es fundamental para garantizar una Crearemos espacios seguros para nuestros jóvenes y niños. Basta ya de indiferencia
2018-08-11 02:26:06,0.8740773378090742,13,7,| En presentando mis principales propuestas. Síguenos aquí 👉
2018-08-11 16:05:56,0.16349041815727242,18,9,Iniciando este sábado visitando a nuestros vecinos del mercado Valle Sagrado en Síguenos en vivo aquí -&gt;
2018-08-11 17:42:40,0.4330222783638232,1,0,"Gracias a los vecinos de por el respaldo y el cariño, me quedo fortalecida con su cariño y apoyo."
2018-08-11 19:00:00,0.43815434763062916,34,18,"Las mujeres somos el eslabón más fuerte para provocar cambios positivos en nuestras familias, sociedad y ciudad. Cuidemos a nuestras mujeres, niñas y adolescentes. No seamos indiferentes ante la violencia."
2018-08-11 23:01:00,0.5731187258317709,28,13,El entusiasmo y la motivación son los mejores combustibles en los primeros pasos a un nuevo emprendimiento. Tenemos que abrir nuevos espacios de crecimiento personal y profesional para nuestros jóvenes
2018-08-12 15:52:39,0.07641194474445914,26,12,| Entrevista en con Beatriz Mejia. Síguenos en vivo aquí -&gt;
2018-08-12 17:13:33,0.7989687766810013,19,10,Estamos recorriendo el distrito de junto con nuestro candidato los vecinos Victorianos merecen tener una gestión municipal transparente. Síguenos en vivo aquí ➡
2018-08-12 22:19:20,0.8967715214089815,22,10,La energía de la juventud será aprovechada eficientemente para crear oportunidades de emprendimiento y capacitación juvenil. Nuestro objetivo central es el desarrollo del potencial y crecimiento personal de nuestros jóvenes limeños.
2018-08-13 15:46:12,0.5681321239245772,26,18,"Reunirnos hoy es el inicio, mantenernos juntos es el progreso y trabajar juntos por una Lima segura y emprendedora será el éxito, el poder de tu voto hará la diferencia ✌"
2018-08-13 18:46:05,0.9617804120023311,20,13,"Junto con la Municipalidad de San Isidro impulsaremos el proyecto ""Malecón Fernando De Szyszlo"". La creación de espacios abiertos aportan a la posibilidad de un futuro esperanzador"
2018-08-13 18:46:05,0.9617804120023311,20,13,"Junto con la Municipalidad de San Isidro impulsaremos el proyecto ""Malecón Fernando De Szyszlo"". La creación de espacios abiertos aportan a la posibilidad de un futuro esperanzador"
2018-08-13 20:13:19,0.4022381041806168,35,25,Pondremos a disposición el App Lima Transparente que permitirá estar informados en tiempo real de mi gestión municipal. Lima necesita cambios y con tu voto lo haremos posible.
2018-08-14 03:16:45,0.03310785893539055,39,27,"Es contradictorio firmar un pacto ético con candidatos a la Alcaldía de Lima que aún no resuelven sus temas personales, deben aclarar sus procesos judiciales. Mi pacto es contigo porque estoy convencida de que juntos podemos cambiar Lima."
2018-08-14 11:42:30,0.15789054897496888,30,24,·En breves momentos estaré en ATV en VIVO y en DIRECTO con vía
2018-08-14 14:07:48,0.2781328875473625,30,26,| En entrevista con . Síguenos en vivo aquí ➡
2018-08-14 15:11:02,0.8220441600327866,40,30,Muchas gracias a por la entrevista y oportunidad de dar a conocer mis principales propuestas para lograr el cambio que necesita ✌
2018-08-14 18:53:52,0.5996108453905239,42,32,Utilizaremos manera efectiva la tecnología para combatir la inseguridad ciudadana.Trabajaremos para que estas herramientas lleguen a todos los limeños.
2018-08-14 22:36:19,0.4360086594428307,29,24,Con el poder de tu voto ✌🏻lograremos el cambio que necesita.
2018-08-15 16:19:10,0.39805515509037864,24,23,ENVIVO | En PolíticaYMedia : EstherCapunay Síguenos aquí➡ Conducción: Omar VotoInformado EleccionesMunicipales ExpresoTv
2018-08-15 16:22:12,0.7323779668640715,30,23,| Entrevista en muchas gracias por la oportunidad de presentar mis principales propuestas y cambios que Lima se merece. Síguenos aquí
2018-08-15 17:32:17,0.30394825727681873,39,30,Arriésgate a sentir y empecemos a ejecutar. Es el tiempo de que la mujer tome decisiones para Lima. Somos libres e iguales ante la ley generemos nuevas oportunidades.
2018-08-16 12:48:55,0.10914766708694702,34,25,"Vivimos un problema severo de violencia en el país, las estadísticas se incrementan año a año. Los municipios deben asignar presupuestos y recursos necesarios para garantizar espacios seguros a las mujeres y niños limeños."
2018-08-16 16:46:46,0.2215483812293279,34,28,"Queridos vecinos, quiero contarles que tenemos página web, donde podremos estar más conectados y conocerán al detalle mis propuestas para Lima, acompáñenme en este camino al municipio de Lima."
2018-08-16 18:18:11,0.26640926070306054,32,28,"Estamos juntos en este proceso, cambiar Lima no depende solo de uno, sino de todos nosotros. Hagamos realidad la ciudad que merecemos, juntos."
2018-08-16 21:11:35,0.07309121726187413,33,26,Conversando con mis vecinos de Jesús María junto a nuestra candidata distrital llevando el mensaje de cambio de Unión por el Perú.
2018-08-17 13:20:38,0.541333260777616,28,21,| En con Síguenos aquí ➡
2018-08-17 16:56:25,0.6037367987009786,39,35,"Vamos a sumar a nuestro equipo, personas que quieran ayudar a construir una Lima distinta, una Lima humana, una Lima para todos"
2018-08-17 21:44:51,0.010177793231920586,27,24,Lucharemos contra la informalidad de los taxistas sin quitarles sus puestos de trabajo. El municipio debe trabajar para ellos nuestra gestión los respaldará.
2018-08-18 04:34:46,0.0035794093629887185,52,35,"Quiero denunciar la campaña dirigida contra mi persona. Hoy circuló un documento en el que se me acusa de hurto agravado. Yo no robo y quiero aclarar que no tengo ningún proceso, ni sentencia que me impida participar en las próximas elecciones municipales"
2018-08-18 15:38:18,0.79839832439248,37,27,Tenemos ya identificados tus necesidades inmediatas. Garantizaremos el desarrollo de Lima en todos los niveles así como impulsaremos el trabajo coordinado vecino y Municipalidad.
2018-08-18 22:22:38,0.2769851456181852,36,28,"Con los vecinos emprendedores de Jicamarca Lurigancho. Muchas gracias por su respaldo y cariño, con el poder de tu voto haremos posible el cambio que todos nos merecemos."
2018-08-18 23:40:54,0.3143890138846589,35,29,"Nuevamente en el distrito de Santa Anita con nuestro candidato Más limeños se van sumando al proyecto de cambio y fortalecimiento que Lima se merece, trabajando juntos lo lograremos."
2018-08-19 01:50:23,0.06883655727187747,2,2,Ya esta a aclarado no tengo proceso ni sentencia
2018-08-19 01:52:12,0.11978115205296233,0,0,Ten por seguro que haremos obras en beneficio de ustedes que solucionarán su día a día. La propuesta de cambio que ofrecemos es real nuestra gestión no hipotecará el Municipio de Lima
2018-08-19 01:54:34,0.06529815656932039,1,1,"Yo tengo recursos propios y de mi familia para solventar mi campaña, no necesito de espaldarazos para poder hacerlo. Esa pregunta deben hacerla a los otros candidatos. Yo soy Esther Capuñay ."
2018-08-19 01:56:45,0.040855054077898176,1,0,No debemos crear divisiones de izquierda y derecha. Lima necesita en este momento personas que decidan ponerse la camiseta para hacer posible el cambio que Lima necesita. Lima debe forjar la unión no separación.
2018-08-19 01:58:55,0.3435474237100715,1,2,"Exactamente, se esta orquestando una campaña dirigida en mi contra provocada porque somos una propuesta que no va a permitir que continúen los mismos haciendo lo que quieren con la Municipalidad de Lima. El vecino es primero, segundo y tercero."
2018-08-19 02:03:46,0.011587719156361899,0,0,"Es lamentable seguir viendo lo mismo, lo sucedido en Cerro Azul nos marca más fuerte el camino que debemos seguir. Crearemos espacios de prevención, protección, restablecimiento de la victima y familia así como la ciudadanía, PNP y municipio debe ser parte activa de la solución."
2018-08-19 15:29:46,0.4618029816857848,44,34,"Siempre dicen que el tiempo cambia las cosas, pero de hecho tienes que cambiarlas tú mismo. El momento de hacerlo realidad llegó, este 7 de octubre haremos posible el gran cambio que Lima necesita."
2018-08-19 17:03:46,0.19755941987503328,41,30,"Hoy celebramos el Día del Niño tenemos la obligación de velar por el bienestar, protección integral y la aplicación de los derechos fundamentales de los niños limeños."
2018-08-19 19:04:21,0.9304795771923016,40,32,Estamos recorriendo las calles de Surco junto con nuestro candidato llevando nuestras principales propuestas de trabajo para erradicar la inseguridad ciudadana y congestión vehicular.
2018-08-19 23:50:34,0.7289349820634455,37,31,Nos encontramos en el distrito de El Agustino en la inauguración de nuestro local de campaña. Gracias por su respaldo y cariño seguimos avanzando. Síguenos en vivo aquí ➡
2018-08-20 00:03:52,0.23979559067124642,4,1,No tengo proceso ni sentencia que me impida postular a la Alcaldía de Lima
2018-08-20 00:03:52,0.23979559067124642,4,1,No tengo proceso ni sentencia que me impida postular a la Alcaldía de Lima
2018-08-20 14:26:58,0.723009996242826,40,31,Trabajaremos juntos para construir una Lima mejor.
2018-08-20 15:22:28,0.261097693019145,1,0,Cuando hablo de herencias me refiero a herencias políticas. No podemos permitir que una persona que fue elegida por voto democrático pretenda hacer una nueva gestión a través de su familia.
2018-08-20 18:14:29,0.806548504388511,34,28,Este Jueves 23 de Agosto nos encontraremos nuevamente con nuestros vecinos de a las 7 pm en la intersección de Av. César Vallejo frente a la Municipalidad de Villa El Salvador.
2018-08-20 23:25:13,0.8731241838033658,42,31,"Estamos preparados para actuar. Lima merece un cambio, merecemos tener la ciudad segura y ordenada que siempre hemos querido."
2018-08-21 01:46:46,0.9077879269630172,37,29,"Seguimos recorriendo Lima, en este momento estamos en la Av. Arequipa llevando nuestro mensaje de cambio para los Limeños. Síguenos en vivo aquí ➡"
2018-08-21 13:34:18,0.1663867154341899,36,30,"No nos dejemos engañar por quienes tienen solo ambición de poder. Llegó el momento de renovar Lima, de devolverle nuevamente su espíritu. Están llegando nuevos tiempos, juntos lo podremos lograr."
2018-08-21 15:10:37,0.006470562740104541,31,26,La falta de liderazgo y compromiso con la ciudad produce la inacción de sus autoridades para solucionar estos problemas. Estamos poniendo en riesgo la integridad y seguridad del ciudadano. Pongámonos la camiseta de Lima.
2018-08-21 17:29:46,0.2692842469749632,33,29,"Gracias a la empresa San Pablo por su cariño y respaldo, juntos cambiaremos Lima"
2018-08-21 20:59:41,0.5937810969414509,26,23,Lima y La Molina trabajando juntos reorganizaremos la circulación de transporte pesado en nuestras calles.
2018-08-21 22:58:34,0.8464294348739398,36,28,"Tenemos la posibilidad para poder hacer de Lima un gran lugar en el que podamos conseguir nuevas oportunidades para todos, más trabajo, más salud, más orden."
2018-08-22 13:45:33,0.8919945862944977,35,26,Lima volverá a ser la ciudad que nos ofrecerá bienestar. Es tiempo de sumarnos a esta etapa de renovación para que Lima sea reconocida por ser una ciudad linda y con oportunidades para los limeños. ✌
2018-08-22 14:28:03,0.23979559067124642,0,1,No tengo proceso ni sentencia que me impida postular a la Alcaldía de Lima
2018-08-22 20:13:31,0.966859443210828,36,27,"Haremos de Lima una ciudad saludable, ofreceremos al limeño espacios sostenibles donde se darán las condiciones para generar oportunidades para el desarrollo físico, ambiental y cultural."
