fecha,idT,Likes,ReTweets,Positividad,txt
2018-09-24 00:12:19,1044016642605424640,2538,843,0.015756613710145813,Castañeda Pardo dice que Lima está en riesgo. Tiene razón. Y es gracias a su padre y a su partido.
2018-09-24 00:23:58,1044019574491033607,647,247,0.832686198828932,Este minuto de silencio fue un buen resumen de las propuestas de Reggiardo.
2018-09-24 00:27:49,1044020543098433536,151,31,0.8064418777763953,"Me toca el próxima domingo. Sí, son dos debates."
2018-09-24 00:29:44,1044021026441572352,16,3,0.780958288951764,Me toca la próxima semana.
2018-09-24 00:32:40,1044021766547537926,61,18,0.8791977242949325,"Porque me toca la próxima semana. Sí, el debate es en dos domingos distintos."
2018-09-24 00:34:43,1044022279942868997,4820,1194,0.11724077065365787,"Me preguntan por qué no estoy en el debate. Y es porque el JNE separó a los candidatos en dos grupos: uno debate hoy, y el otro debatirá el próximo domingo. Allí estaré yo. Si fuese por mí, iría a ambos. Ni que fuese Reggiardo."
2018-09-24 00:34:43,1044022279942868997,4820,1194,0.11724077065365787,"Me preguntan por qué no estoy en el debate. Y es porque el JNE separó a los candidatos en dos grupos: uno debate hoy, y el otro debatirá el próximo domingo. Allí estaré yo. Si fuese por mí, iría a ambos. Ni que fuese Reggiardo."
2018-09-24 00:36:49,1044022808156811264,181,62,0.4812885200558281,Renzo Reggiardo y su plan fantasma en seguridad.
2018-09-24 01:03:15,1044029463384780802,403,121,0.17616959221102427,"El toque de queda es el plan de los que no tienen plan. Las casas refugio no son para ""dar cariño"", sino protección. Pésimo Ocrospoma. Como siempre."
2018-09-24 01:08:53,1044030879746715650,1723,441,0.002564493229026036,Saludo que Castañeda Pardo hable de castigo para los choros. Me pregunto cuál le tocaría al actual alcalde de Lima.
2018-09-24 01:20:37,1044033832461193217,497,132,0.04489346217696554,"Le he pedido a Juan Carlos Zurek que deje de decir que va a darle rutas a los colectiveros, y nada. Esa propuesta es nefasta para el tránsito. Nosotros vamos a invitar a los colectiveros a formalizarse, pero como taxis formales."
2018-09-24 01:26:02,1044035196235001856,674,178,0.17555742798098553,"¿A qué se referirá Ocrospoma cuando dice que hará un ""túnel elevado"" en la Javier Prado? ¿""Túnel elevado""?"
2018-09-24 01:49:41,1044041147822350339,471,257,0.0041624637947703085,"Esther Capuñay dice que va a fiscalizar los contratos de concesión de Lima. Hubiera sido ideal que fiscalizara el contrato de Línea Amarilla, que se firmó mientras era congresista de Solidaridad Nacional y que es el contrato vial más entreguista después del de la Interoceánica."
2018-09-24 02:03:04,1044044515227701248,109,21,0.29209127739099344,"En unos minutos, estaré en vivo con comentando el debate."
2018-09-24 02:07:49,1044045710105210881,34,4,0.20305688610171635,¡Facebook Live! Apenas empiece les envío el enlace.
2018-09-24 02:10:22,1044046351909220352,6,2,0.13016294229307804,Facebook
2018-09-24 02:12:16,1044046831284572160,1,0,0.0858364031512538,En mi página de Facebook
2018-09-24 02:13:51,1044047226899697664,610,201,0.009040709647917877,"A Zurek le preguntan por los Barrios Altos, y él dice que capacitará a los vecinos para mitigar los riesgos de la autoconstrucción. ¿Autoconstrucción? ¡Son quintas de más de 100 años!"
2018-09-24 03:04:31,1044059979005743104,60,18,0.3378338829902813,Estoy comentando el con por aquí:
2018-09-24 03:12:18,1044061938202890247,9,3,0.20124249292928595,Aquí estoy comentando sobre el túnel aéreo de Ocrospoma con
2018-09-24 03:13:21,1044062200908984320,50,14,0.0355455211467422,"""Las cámaras de vigilancia no sirven de nada si no tienes quién analice esa información"" -"
2018-09-24 03:13:54,1044062339371343878,122,34,0.21968027485990393,"""Me parece rochoso que los candidatos hablen de teleféricos cuando el Ministerio de Transportes ya los tiene planeados""."
2018-09-24 03:15:37,1044062771380473856,13,3,0.9591794804213234,"""Nosotros vamos a hacer algunos teleféricos en zonas importantes. Pero si queremos algo realmente masivo y viable, la salida son los funiculares"". En:"
2018-09-24 03:17:02,1044063128533827586,40,15,0.03395543501063338,"""Si no hay un policía que mire el video y busque la placa, el sistema de cámaras no funciona. Si no hay quien analice la información, las cámaras no importan. Por eso, necesitamos unidades analíticas en cada distrito"". En:"
2018-09-24 03:17:02,1044063128533827586,40,15,0.03395543501063338,"""Si no hay un policía que mire el video y busque la placa, el sistema de cámaras no funciona. Si no hay quien analice la información, las cámaras no importan. Por eso, necesitamos unidades analíticas en cada distrito"". En:"
